customer_id,customer_name,email,age,gender,state,city,pincode,registration_date,income_bracket,customer_type,is_prime_member,preferred_category,acquisition_source
CUST00194,Deepika Pillai,user194@email.com,38,Female,Madhya Pradesh,Gwalior,989969,2019-07-22,10-20L,Regular,0,Sports & Fitness,Social Media
CUST00195,Meera Trivedi,user195@email.com,34,Female,Uttar Pradesh,Agra,368295,2021-11-27,3-6L,Regular,1,Home & Kitchen,Email Campaign
CUST00196,Ishaan Agarwal,user196@email.com,54,Female,Andhra Pradesh,Visakhapatnam,406885,2018-11-25,6-10L,Regular,1,Toys & Games,Organic Search
CUST00197,Varun Mishra,user197@email.com,46,Female,Gujarat,Vadodara,886348,2020-04-15,6-10L,Premium,1,Beauty & Health,Paid Ads
CUST00198,Mihir Gupta,user198@email.com,26,Male,Madhya Pradesh,Jabalpur,606978,2018-04-18,3-6L,Regular,0,Sports & Fitness,Referral
CUST00199,Manoj Verma,user199@email.com,18,Male,Kerala,Thrissur,645420,2020-06-07,6-10L,Regular,0,Beauty & Health,Organic Search
CUST00200,Siddharth Trivedi,user200@email.com,56,Male,Karnataka,Mysuru,287228,2023-06-12,3-6L,Regular,1,Toys & Games,Referral
CUST00201,Anjali Mehta,user201@email.com,18,Male,Delhi,Gurgaon,468622,2018-01-06,6-10L,Regular,1,Books,Paid Ads
CUST00202,Amit Trivedi,user202@email.com,42,Female,Uttar Pradesh,Varanasi,264583,2019-09-25,6-10L,Premium,1,Office Supplies,Organic Search
CUST00203,Mihir Pillai,user203@email.com,35,Male,Tamil Nadu,Salem,412281,2022-05-24,10-20L,New,0,Grocery,Paid Ads
CUST00204,Riya Rao,user204@email.com,29,Male,Punjab,Chandigarh,683723,2022-01-16,<3L,Premium,0,Toys & Games,Organic Search
CUST00205,Sanjay Pillai,user205@email.com,39,Male,Karnataka,Belgaum,927916,2018-02-03,10-20L,New,1,Fashion,Paid Ads
CUST00206,Yash Gupta,user206@email.com,47,Female,Gujarat,Ahmedabad,335326,2021-08-01,6-10L,Premium,1,Toys & Games,Referral
CUST00207,Akash Mishra,user207@email.com,31,Male,Karnataka,Mysuru,893253,2018-04-03,3-6L,VIP,1,Books,Paid Ads
CUST00208,Divya Gupta,user208@email.com,39,Male,Punjab,Ludhiana,724163,2020-10-25,6-10L,Regular,1,Office Supplies,App Store
CUST00209,Nisha Mehta,user209@email.com,46,Male,Tamil Nadu,Salem,962303,2023-06-11,6-10L,Regular,1,Sports & Fitness,Referral
CUST00210,Karan Banerjee,user210@email.com,56,Female,Karnataka,Mangaluru,177076,2018-07-10,10-20L,Regular,0,Grocery,Paid Ads
CUST00211,Akash Pandey,user211@email.com,37,Male,Gujarat,Surat,165818,2019-05-03,3-6L,New,0,Electronics,Social Media
CUST00212,Akash Mehta,user212@email.com,33,Female,Rajasthan,Udaipur,945929,2023-02-06,6-10L,Premium,0,Sports & Fitness,Paid Ads
CUST00213,Varun Trivedi,user213@email.com,22,Male,Uttar Pradesh,Agra,648446,2021-05-23,>20L,Regular,0,Office Supplies,Organic Search
CUST00214,Aditi Sharma,user214@email.com,60,Male,Telangana,Khammam,890035,2023-07-25,6-10L,New,0,Office Supplies,Referral
CUST00215,Riya Trivedi,user215@email.com,35,Male,Kerala,Thiruvananthapuram,492990,2020-07-25,10-20L,Regular,1,Beauty & Health,Paid Ads
CUST00216,Kavya Malhotra,user216@email.com,26,Female,Haryana,Gurugram,678157,2018-12-19,3-6L,VIP,0,Fashion,Organic Search
CUST00217,Shreya Trivedi,user217@email.com,31,Male,West Bengal,Siliguri,771187,2018-01-10,6-10L,VIP,1,Grocery,Email Campaign
CUST00218,Tanvi Patel,user218@email.com,57,Male,Gujarat,Gandhinagar,208035,2019-08-31,6-10L,New,0,Office Supplies,Paid Ads
CUST00219,Akash Rao,user219@email.com,56,Female,Punjab,Jalandhar,345582,2023-09-10,<3L,Premium,0,Home & Kitchen,Social Media
CUST00220,Riya Agarwal,user220@email.com,33,Male,Punjab,Patiala,230010,2022-04-08,3-6L,New,1,Beauty & Health,Social Media
CUST00221,Sneha Pandey,user221@email.com,21,Male,Bihar,Gaya,728566,2020-12-07,3-6L,Premium,1,Home & Kitchen,Referral
CUST00222,Kavya Pillai,user222@email.com,24,Female,Kerala,Thiruvananthapuram,848327,2022-10-19,<3L,Regular,1,Home & Kitchen,Referral
CUST00223,Anjali Trivedi,user223@email.com,32,Female,Uttar Pradesh,Lucknow,311715,2019-06-12,<3L,Premium,1,Books,Email Campaign
CUST00224,Amit Singh,user224@email.com,51,Female,Bihar,Bhagalpur,996622,2018-05-04,3-6L,Premium,0,Fashion,Social Media
CUST00225,Arjun Reddy,user225@email.com,21,Female,Maharashtra,Nagpur,102688,2019-07-11,3-6L,Premium,1,Fashion,Organic Search
CUST00226,Yash Rao,user226@email.com,41,Female,Bihar,Patna,179988,2018-01-03,10-20L,Regular,0,Electronics,Email Campaign
CUST00227,Deepika Patel,user227@email.com,29,Male,Telangana,Nizamabad,950112,2022-05-17,6-10L,Regular,0,Books,Organic Search
CUST00228,Deepika Banerjee,user228@email.com,30,Female,Uttar Pradesh,Allahabad,592410,2018-06-25,3-6L,Regular,0,Grocery,Paid Ads
CUST00229,Sanjay Banerjee,user229@email.com,40,Female,Karnataka,Mangaluru,739809,2023-11-20,10-20L,Premium,0,Office Supplies,Organic Search
CUST00230,Manoj Sharma,user230@email.com,46,Female,Andhra Pradesh,Nellore,788338,2023-01-22,10-20L,Premium,0,Grocery,Organic Search
CUST00231,Arjun Reddy,user231@email.com,23,Female,Karnataka,Mangaluru,290149,2021-04-30,10-20L,Regular,0,Office Supplies,Organic Search
CUST00232,Ishaan Reddy,user232@email.com,20,Female,Karnataka,Mangaluru,222347,2022-11-24,10-20L,Regular,0,Books,Organic Search
CUST00233,Ishaan Mishra,user233@email.com,31,Female,Maharashtra,Nagpur,870898,2023-05-07,6-10L,Regular,0,Sports & Fitness,Social Media
CUST00234,Vikram Nair,user234@email.com,54,Male,Punjab,Jalandhar,852581,2022-09-17,3-6L,Premium,0,Beauty & Health,Organic Search
CUST00235,Shreya Singh,user235@email.com,29,Other,Bihar,Patna,287584,2019-08-13,3-6L,New,0,Books,Organic Search
CUST00236,Amit Gupta,user236@email.com,34,Other,Haryana,Rohtak,357563,2021-08-25,3-6L,VIP,0,Office Supplies,Social Media
CUST00237,Yash Joshi,user237@email.com,33,Male,Haryana,Panipat,575960,2019-03-07,6-10L,Premium,0,Home & Kitchen,Referral
CUST00238,Aditya Reddy,user238@email.com,45,Female,West Bengal,Siliguri,712779,2019-07-01,>20L,Regular,0,Toys & Games,Social Media
CUST00239,Deepika Trivedi,user239@email.com,49,Male,Kerala,Kozhikode,246520,2018-04-27,10-20L,Regular,0,Electronics,Email Campaign
CUST00240,Rahul Mishra,user240@email.com,19,Female,Karnataka,Bengaluru,205682,2020-03-29,>20L,Regular,0,Automotive,Organic Search
CUST00241,Pooja Pandey,user241@email.com,46,Male,Madhya Pradesh,Gwalior,776894,2022-09-12,6-10L,Regular,0,Toys & Games,Referral
CUST00242,Mihir Singh,user242@email.com,50,Female,Gujarat,Ahmedabad,941691,2023-07-10,<3L,Premium,0,Grocery,Social Media
CUST00243,Kavya Banerjee,user243@email.com,28,Male,West Bengal,Howrah,649740,2019-11-01,>20L,Regular,0,Fashion,Organic Search
CUST00244,Kavya Malhotra,user244@email.com,33,Male,Haryana,Faridabad,269670,2018-12-19,10-20L,Premium,0,Home & Kitchen,Paid Ads
CUST00245,Aditya Malhotra,user245@email.com,55,Male,Tamil Nadu,Madurai,550914,2020-10-17,>20L,Regular,0,Beauty & Health,Social Media
CUST00246,Anjali Malhotra,user246@email.com,49,Male,Rajasthan,Jaipur,578330,2022-05-24,<3L,Regular,1,Electronics,App Store
CUST00247,Ananya Malhotra,user247@email.com,40,Other,Rajasthan,Jodhpur,906804,2019-04-22,<3L,Regular,0,Beauty & Health,Organic Search
CUST00248,Amit Gupta,user248@email.com,38,Male,Maharashtra,Pune,590335,2023-06-17,6-10L,Regular,1,Toys & Games,Paid Ads
CUST00249,Mihir Banerjee,user249@email.com,36,Male,Kerala,Kochi,472894,2022-10-30,6-10L,Regular,0,Grocery,Paid Ads
CUST00250,Deepika Trivedi,user250@email.com,55,Female,Telangana,Khammam,765435,2021-07-07,10-20L,Regular,0,Electronics,App Store
CUST00251,Rajesh Patel,user251@email.com,45,Male,Madhya Pradesh,Jabalpur,342843,2021-05-20,>20L,Premium,0,Home & Kitchen,Referral
CUST00252,Karan Shah,user252@email.com,23,Male,Uttar Pradesh,Lucknow,232907,2020-09-24,6-10L,Regular,0,Electronics,Referral
CUST00253,Sanjay Verma,user253@email.com,24,Male,Haryana,Hisar,746305,2020-03-29,10-20L,Regular,0,Automotive,App Store
CUST00254,Yash Gupta,user254@email.com,32,Male,Haryana,Faridabad,935112,2020-12-20,10-20L,Regular,0,Automotive,Social Media
CUST00255,Amit Shah,user255@email.com,44,Female,Haryana,Rohtak,598567,2022-12-12,<3L,Premium,0,Fashion,App Store
CUST00256,Sunita Agarwal,user256@email.com,44,Female,Haryana,Faridabad,716262,2023-05-30,>20L,Regular,0,Sports & Fitness,Organic Search
CUST00257,Ishaan Verma,user257@email.com,47,Male,Bihar,Muzaffarpur,224577,2021-11-27,3-6L,New,1,Grocery,Referral
CUST00258,Divya Kumar,user258@email.com,22,Male,Tamil Nadu,Chennai,747281,2020-06-21,<3L,Regular,0,Fashion,Referral
CUST00259,Vikram Malhotra,user259@email.com,58,Male,Rajasthan,Jodhpur,349850,2023-02-27,<3L,Regular,1,Home & Kitchen,Referral
CUST00260,Akash Shah,user260@email.com,56,Male,Rajasthan,Ajmer,766789,2021-02-19,10-20L,Premium,1,Automotive,Social Media
CUST00261,Aditya Joshi,user261@email.com,28,Male,Bihar,Patna,331655,2021-05-24,10-20L,New,0,Fashion,Paid Ads
CUST00262,Rajesh Gupta,user262@email.com,53,Female,Delhi,Ghaziabad,973368,2021-11-30,3-6L,VIP,0,Sports & Fitness,Email Campaign
CUST00263,Aditya Pillai,user263@email.com,49,Female,Maharashtra,Nagpur,207435,2021-04-13,6-10L,Regular,0,Sports & Fitness,Social Media
CUST00264,Siddharth Nair,user264@email.com,21,Male,Rajasthan,Kota,348144,2023-08-23,<3L,Premium,0,Toys & Games,Social Media
CUST00265,Karan Verma,user265@email.com,48,Male,West Bengal,Kolkata,890035,2020-10-12,6-10L,Regular,0,Sports & Fitness,Paid Ads
CUST00266,Mihir Kumar,user266@email.com,49,Female,Gujarat,Rajkot,879849,2022-03-05,3-6L,Regular,1,Grocery,Email Campaign
CUST00267,Divya Iyer,user267@email.com,39,Female,Telangana,Khammam,565265,2021-11-29,10-20L,New,0,Beauty & Health,Organic Search
CUST00268,Rajesh Pandey,user268@email.com,20,Female,Kerala,Kochi,657337,2022-05-13,<3L,Regular,0,Fashion,Email Campaign
CUST00269,Amit Patel,user269@email.com,49,Female,Haryana,Panipat,560759,2019-02-25,<3L,Premium,0,Office Supplies,Referral
CUST00270,Arjun Joshi,user270@email.com,53,Female,Rajasthan,Jaipur,288799,2022-05-15,<3L,Regular,1,Office Supplies,Paid Ads
CUST00271,Rajesh Mehta,user271@email.com,34,Male,Andhra Pradesh,Visakhapatnam,446890,2019-11-15,<3L,New,0,Sports & Fitness,Organic Search
CUST00272,Mihir Singh,user272@email.com,32,Male,Uttar Pradesh,Allahabad,898992,2021-09-29,6-10L,Premium,0,Home & Kitchen,Organic Search
CUST00273,Priya Agarwal,user273@email.com,31,Male,Telangana,Nizamabad,623454,2022-04-14,3-6L,Regular,1,Toys & Games,Referral
CUST00274,Siddharth Mishra,user274@email.com,45,Male,Punjab,Ludhiana,187360,2023-05-12,10-20L,Premium,1,Home & Kitchen,Social Media
CUST00275,Ishaan Pandey,user275@email.com,26,Male,Maharashtra,Nagpur,972777,2021-03-29,<3L,Premium,1,Electronics,Social Media
CUST00276,Pooja Reddy,user276@email.com,57,Male,Bihar,Darbhanga,696825,2021-12-13,<3L,Regular,0,Electronics,Referral
CUST00277,Sneha Iyer,user277@email.com,49,Male,Punjab,Amritsar,133179,2021-09-09,6-10L,Regular,0,Office Supplies,Organic Search
CUST00278,Vikram Mishra,user278@email.com,56,Male,Kerala,Thiruvananthapuram,265589,2021-01-15,3-6L,Regular,0,Sports & Fitness,Organic Search
CUST00279,Amit Pillai,user279@email.com,37,Male,Maharashtra,Mumbai,545484,2018-06-19,3-6L,Premium,1,Home & Kitchen,Paid Ads
CUST00280,Pooja Singh,user280@email.com,30,Female,Tamil Nadu,Trichy,261724,2020-09-11,6-10L,Regular,0,Sports & Fitness,Social Media
CUST00281,Vikram Agarwal,user281@email.com,47,Other,Gujarat,Ahmedabad,318294,2018-06-19,3-6L,Regular,0,Beauty & Health,Organic Search
CUST00282,Vikram Rao,user282@email.com,41,Male,Uttar Pradesh,Agra,341616,2022-05-27,10-20L,VIP,0,Fashion,Social Media
CUST00283,Tanvi Mishra,user283@email.com,24,Female,Bihar,Gaya,282300,2018-06-29,6-10L,Premium,0,Electronics,Organic Search
CUST00284,Kavya Pandey,user284@email.com,25,Female,Gujarat,Gandhinagar,250228,2021-04-02,10-20L,Premium,1,Grocery,Social Media
CUST00285,Nisha Sharma,user285@email.com,36,Female,Uttar Pradesh,Lucknow,514602,2023-03-25,6-10L,VIP,1,Fashion,Paid Ads
CUST00286,Manoj Joshi,user286@email.com,54,Male,Tamil Nadu,Madurai,152799,2019-11-26,3-6L,Regular,0,Grocery,Referral
CUST00287,Shreya Patel,user287@email.com,43,Male,Karnataka,Mysuru,128332,2022-01-29,10-20L,Premium,0,Fashion,Social Media
CUST00288,Deepika Kumar,user288@email.com,47,Male,Telangana,Hyderabad,816707,2018-10-26,3-6L,Premium,1,Books,Paid Ads
CUST00289,Priya Mishra,user289@email.com,20,Other,Kerala,Kochi,658114,2019-04-11,<3L,Regular,0,Automotive,Social Media
CUST00290,Amit Shah,user290@email.com,27,Female,Andhra Pradesh,Tirupati,229546,2023-07-26,10-20L,Premium,0,Books,Social Media
CUST00291,Priya Gupta,user291@email.com,51,Female,West Bengal,Siliguri,489553,2021-11-22,<3L,Regular,0,Automotive,Social Media
CUST00292,Priya Reddy,user292@email.com,57,Male,Bihar,Bhagalpur,757615,2022-09-09,6-10L,Regular,0,Grocery,Email Campaign
CUST00293,Priya Verma,user293@email.com,23,Female,Delhi,Faridabad,690997,2021-08-20,<3L,Regular,0,Automotive,Referral
CUST00294,Ananya Nair,user294@email.com,26,Male,Karnataka,Mysuru,604865,2021-02-19,6-10L,Regular,1,Home & Kitchen,Paid Ads
CUST00295,Sneha Sharma,user295@email.com,34,Other,Maharashtra,Pune,298853,2020-06-11,>20L,Regular,1,Home & Kitchen,Social Media
CUST00296,Meera Pillai,user296@email.com,47,Male,Uttar Pradesh,Lucknow,818322,2022-02-28,3-6L,New,0,Home & Kitchen,Paid Ads
CUST00297,Rajesh Joshi,user297@email.com,59,Female,Karnataka,Mangaluru,677463,2022-07-26,10-20L,Regular,1,Office Supplies,Organic Search
CUST00298,Vikram Trivedi,user298@email.com,51,Male,Bihar,Muzaffarpur,765559,2021-11-28,3-6L,VIP,0,Home & Kitchen,Organic Search
CUST00299,Divya Kumar,user299@email.com,49,Male,Haryana,Rohtak,285086,2020-05-16,<3L,VIP,0,Grocery,Organic Search
CUST00300,Sneha Gupta,user300@email.com,45,Male,Telangana,Nizamabad,947805,2018-08-30,6-10L,Premium,0,Fashion,Referral
CUST00301,Aditya Mishra,user301@email.com,52,Other,Bihar,Gaya,902383,2022-10-10,3-6L,Premium,0,Beauty & Health,Paid Ads
CUST00302,Deepika Kumar,user302@email.com,21,Female,Maharashtra,Thane,443333,2018-03-31,6-10L,Regular,0,Automotive,Paid Ads
CUST00303,Rohit Reddy,user303@email.com,24,Male,Haryana,Hisar,447522,2020-01-11,3-6L,Premium,1,Electronics,Social Media
CUST00304,Aarav Pandey,user304@email.com,33,Male,Andhra Pradesh,Vijayawada,533251,2023-03-25,>20L,New,0,Toys & Games,Organic Search
CUST00305,Tanvi Pillai,user305@email.com,56,Female,Bihar,Patna,672385,2021-12-01,<3L,Regular,0,Office Supplies,Organic Search
CUST00306,Rohit Shah,user306@email.com,37,Male,Andhra Pradesh,Nellore,162125,2018-11-07,>20L,Regular,1,Grocery,App Store
CUST00307,Aarav Kumar,user307@email.com,43,Female,Gujarat,Gandhinagar,852377,2021-07-31,10-20L,New,0,Beauty & Health,App Store
CUST00308,Nisha Banerjee,user308@email.com,60,Female,Madhya Pradesh,Jabalpur,916050,2020-02-15,3-6L,New,0,Fashion,Referral
CUST00309,Mihir Rao,user309@email.com,42,Female,Madhya Pradesh,Indore,448153,2019-09-21,<3L,VIP,0,Fashion,Organic Search
CUST00310,Sneha Pillai,user310@email.com,55,Male,Kerala,Kozhikode,473355,2023-02-04,<3L,Regular,1,Beauty & Health,Social Media
CUST00311,Isha Iyer,user311@email.com,20,Male,Rajasthan,Udaipur,361801,2018-04-30,6-10L,Regular,1,Office Supplies,Organic Search
CUST00312,Amit Shah,user312@email.com,36,Female,Madhya Pradesh,Bhopal,169237,2021-02-18,<3L,Regular,0,Automotive,Paid Ads
CUST00313,Ishaan Verma,user313@email.com,29,Female,Karnataka,Belgaum,759446,2021-05-24,10-20L,Regular,1,Sports & Fitness,Referral
CUST00314,Aarav Gupta,user314@email.com,29,Female,Bihar,Muzaffarpur,591934,2019-07-23,10-20L,VIP,1,Books,Social Media
CUST00315,Ishaan Kumar,user315@email.com,27,Female,Madhya Pradesh,Bhopal,876899,2023-08-02,3-6L,Premium,0,Sports & Fitness,App Store
CUST00316,Akash Banerjee,user316@email.com,30,Male,Karnataka,Bengaluru,180511,2018-01-09,3-6L,Premium,0,Toys & Games,Organic Search
CUST00317,Karan Verma,user317@email.com,50,Female,Karnataka,Belgaum,470181,2018-04-20,3-6L,Regular,0,Office Supplies,Social Media
CUST00318,Divya Agarwal,user318@email.com,46,Female,Andhra Pradesh,Nellore,704279,2022-03-18,6-10L,VIP,0,Electronics,Social Media
CUST00319,Riya Pillai,user319@email.com,28,Female,Karnataka,Belgaum,807099,2023-12-02,10-20L,Premium,1,Home & Kitchen,Organic Search
CUST00320,Utkarsh Pandey,user320@email.com,52,Female,Gujarat,Gandhinagar,716691,2023-09-26,3-6L,Regular,0,Electronics,Social Media
CUST00321,Aditi Joshi,user321@email.com,44,Female,Telangana,Khammam,710308,2023-04-02,3-6L,Regular,1,Beauty & Health,Organic Search
CUST00322,Riya Rao,user322@email.com,37,Male,West Bengal,Kolkata,666895,2023-03-09,10-20L,Regular,0,Books,Social Media
CUST00323,Nisha Agarwal,user323@email.com,40,Female,Maharashtra,Nashik,161707,2020-08-23,<3L,New,0,Fashion,Email Campaign
CUST00324,Aditi Malhotra,user324@email.com,56,Male,Maharashtra,Mumbai,459970,2020-02-07,6-10L,Premium,1,Books,Referral
CUST00325,Sneha Kumar,user325@email.com,56,Female,Tamil Nadu,Coimbatore,512607,2020-10-21,<3L,Regular,0,Beauty & Health,Email Campaign
CUST00326,Akash Iyer,user326@email.com,26,Male,Uttar Pradesh,Lucknow,296709,2019-02-15,3-6L,Premium,1,Fashion,Organic Search
CUST00327,Siddharth Nair,user327@email.com,22,Female,Punjab,Chandigarh,570909,2022-06-09,<3L,Regular,1,Home & Kitchen,Referral
CUST00328,Divya Rao,user328@email.com,56,Male,Uttar Pradesh,Allahabad,973136,2023-09-21,6-10L,Premium,0,Electronics,Organic Search
CUST00329,Ishaan Patel,user329@email.com,34,Female,Maharashtra,Nagpur,142723,2021-01-19,>20L,Regular,0,Office Supplies,Organic Search
CUST00330,Shreya Mehta,user330@email.com,49,Female,Maharashtra,Pune,497005,2020-07-18,<3L,VIP,0,Fashion,Organic Search
CUST00331,Amit Pandey,user331@email.com,36,Male,Rajasthan,Jaipur,476895,2021-07-01,10-20L,Premium,1,Office Supplies,Paid Ads
CUST00332,Mihir Kumar,user332@email.com,58,Female,West Bengal,Kolkata,531714,2020-04-24,6-10L,New,0,Automotive,Social Media
CUST00333,Anjali Malhotra,user333@email.com,33,Female,Uttar Pradesh,Lucknow,322246,2021-01-13,3-6L,Regular,0,Grocery,Social Media
CUST00334,Deepika Trivedi,user334@email.com,45,Male,Madhya Pradesh,Bhopal,913224,2018-05-24,6-10L,New,1,Home & Kitchen,Paid Ads
CUST00335,Ananya Rao,user335@email.com,56,Female,Delhi,Gurgaon,609230,2022-08-26,6-10L,Premium,1,Sports & Fitness,Organic Search
CUST00336,Sanjay Trivedi,user336@email.com,42,Other,Madhya Pradesh,Gwalior,220051,2018-06-20,<3L,Regular,1,Sports & Fitness,Organic Search
CUST00337,Deepika Trivedi,user337@email.com,46,Female,Karnataka,Hubli,334552,2023-08-19,10-20L,Regular,1,Office Supplies,Organic Search
CUST00338,Arjun Kumar,user338@email.com,59,Male,Maharashtra,Thane,732379,2020-12-06,6-10L,Regular,0,Toys & Games,Organic Search
CUST00339,Ishaan Reddy,user339@email.com,44,Female,Rajasthan,Udaipur,453220,2023-03-20,6-10L,Regular,1,Sports & Fitness,Referral
CUST00340,Amit Pillai,user340@email.com,43,Female,Madhya Pradesh,Ujjain,261126,2018-03-29,<3L,Premium,0,Grocery,Organic Search
CUST00341,Sneha Patel,user341@email.com,53,Male,Uttar Pradesh,Allahabad,254504,2019-03-18,3-6L,Regular,0,Home & Kitchen,Social Media
CUST00342,Aditi Trivedi,user342@email.com,58,Male,Haryana,Hisar,549208,2020-01-05,3-6L,VIP,0,Fashion,Organic Search
CUST00343,Pooja Kumar,user343@email.com,32,Female,Haryana,Gurugram,805699,2019-04-27,3-6L,Premium,1,Beauty & Health,Social Media
CUST00344,Utkarsh Iyer,user344@email.com,56,Female,Karnataka,Belgaum,481998,2021-02-21,10-20L,Premium,0,Electronics,Organic Search
CUST00345,Kavya Malhotra,user345@email.com,42,Female,West Bengal,Siliguri,255486,2019-08-14,>20L,Regular,0,Grocery,Organic Search
CUST00346,Nisha Reddy,user346@email.com,20,Male,Andhra Pradesh,Vijayawada,796228,2018-07-11,6-10L,New,1,Grocery,Social Media
CUST00347,Akash Kumar,user347@email.com,52,Other,Punjab,Jalandhar,182163,2019-05-29,10-20L,Regular,0,Automotive,Organic Search
CUST00348,Rajesh Pillai,user348@email.com,32,Male,Rajasthan,Udaipur,265089,2019-06-23,3-6L,Regular,1,Automotive,Referral
CUST00349,Meera Agarwal,user349@email.com,57,Female,Telangana,Warangal,260155,2022-06-22,<3L,New,0,Office Supplies,App Store
CUST00350,Sanjay Pillai,user350@email.com,30,Male,Delhi,Gurgaon,399027,2021-10-22,6-10L,Premium,1,Grocery,Social Media
CUST00351,Amit Pandey,user351@email.com,59,Female,Maharashtra,Thane,604047,2020-01-20,6-10L,Regular,0,Toys & Games,Social Media
CUST00352,Akash Rao,user352@email.com,19,Other,Bihar,Bhagalpur,952045,2018-01-11,6-10L,Premium,1,Office Supplies,Social Media
CUST00353,Priya Reddy,user353@email.com,42,Female,Gujarat,Rajkot,242440,2023-11-16,3-6L,VIP,0,Sports & Fitness,Paid Ads
CUST00354,Nisha Trivedi,user354@email.com,58,Female,Tamil Nadu,Salem,297429,2023-08-21,<3L,New,0,Books,Paid Ads
CUST00355,Priya Verma,user355@email.com,58,Male,Punjab,Amritsar,976400,2019-03-22,3-6L,New,0,Home & Kitchen,Social Media
CUST00356,Aarav Pandey,user356@email.com,60,Male,Telangana,Hyderabad,460959,2022-11-28,>20L,Regular,1,Automotive,Paid Ads
CUST00357,Rahul Sharma,user357@email.com,52,Male,Gujarat,Gandhinagar,758615,2022-11-15,3-6L,New,1,Office Supplies,Email Campaign
CUST00358,Amit Pillai,user358@email.com,48,Female,Gujarat,Gandhinagar,374365,2022-08-29,3-6L,Premium,1,Home & Kitchen,Social Media
CUST00359,Riya Nair,user359@email.com,26,Female,Karnataka,Mysuru,226780,2020-11-20,>20L,New,1,Electronics,Referral
CUST00360,Divya Agarwal,user360@email.com,54,Female,Gujarat,Rajkot,692504,2022-11-30,6-10L,Regular,0,Electronics,Organic Search
